Motor_ID,Motor_Type,Air_Temperature_K,Process_Temperature_K,Rotational_Speed_RPM,Torque_Nm,Tool_Wear_min,Vibration_mm_s,Current_A,Voltage_V,Power_Factor,Load_Percent,Operating_Hours,Maintenance_Required
MOTOR_00634,Type_M,293.86319032352026,346.08787706633257,1437.696606347754,26.739163292873272,45.028326092383914,1.5569537889611813,85.81789191897542,396.35158119642875,0.9216659060300239,79.53327440788071,46231.68387988516,0
MOTOR_00635,Type_M,303.6831863748891,378.77881077008254,1426.698873302974,71.24135075439634,1.6134776157435078,8.048182750069275,128.54031326717345,376.37500749677974,0.6204378021084572,107.44708444411205,2490.3938791710934,1
MOTOR_00636,Type_H,292.2884485521021,353.7757230894278,1483.8812383066427,35.73348183416756,17.589062636646922,1.592816424157234,77.32640251158635,400.7939278188081,0.9471359837435194,64.87736602415798,18288.575948151098,0
MOTOR_00637,Type_M,305.44613648486626,362.4040596746754,1510.656905410079,60.804122634056974,21.458158332968612,6.908520479264314,99.00021075924909,456.86961555900933,0.6869416348842425,106.92887250927986,18210.111132475802,1
MOTOR_00638,Type_M,302.4230681025321,375.1066063696814,1374.4136245485115,77.70879435744212,41.96362566855086,5.051676952323908,100.78310944556003,351.80238327678904,0.7465251397770284,103.49374868476214,36132.36010305343,1
MOTOR_00639,Type_L,296.8195453669787,341.6876841595657,1420.3482261305764,29.028731466760174,30.204687237001323,2.4904399868244096,49.117024854082025,402.48768239803667,0.9123376460717779,75.73732189769242,17677.442710216856,0
MOTOR_00640,Type_L,301.91979461754505,349.6214675573271,1462.4360751199863,40.14998171628412,27.036024195067398,2.8331979210818377,63.580581495145324,408.1899594044438,0.8294270910406968,70.21561140851625,33466.55893513695,0
MOTOR_00641,Type_H,300.4666964238327,336.1220088520802,1489.9925674146157,41.168594125404326,42.707371562232005,2.7911358720776964,76.01060700037362,399.1292649802959,0.8866012587794555,80.03809006523755,47117.175383567876,0
MOTOR_00642,Type_M,300.94944604910563,340.6599280117511,1436.3868553299865,49.077218226106986,2.2366091693046997,2.546045965160564,57.06068851607466,401.44873160730515,0.8299472962934035,42.694358202462354,6736.022254533181,0
MOTOR_00643,Type_L,296.85295831904637,349.63903311076524,1427.7287844257794,45.65943393088815,30.273917959569925,1.6791275638830094,79.1430250555346,405.2051869351518,0.8881122745689,80.00915792120321,28747.67466148207,0
MOTOR_00644,Type_L,292.76317299402876,347.6037042367351,1426.4887565402319,35.19503603110776,22.861797031406255,2.247701000083468,84.02221374650456,406.88351216957426,0.8128716157564159,83.6286935495803,14029.510798718447,0
MOTOR_00645,Type_H,302.7116501101425,368.88600892190624,1432.3116855497374,58.55519107863655,31.634571356541088,10.342419808967598,91.93173464549473,461.23608457353123,0.6900303820638871,97.84131679553323,29261.01646954776,1
MOTOR_00646,Type_M,299.43801618526464,346.5518015842926,1459.677080906602,23.959489940372215,32.9204377557472,2.563486461843482,69.95213761301473,405.5961649664931,0.9433746244524485,76.01622941454683,36580.397218426195,0
MOTOR_00647,Type_M,302.30310894031817,321.516356863284,1447.6353637382904,27.617387740100845,17.18264487784842,1.0628773752138319,65.95814807949937,423.2414771771891,0.8929949437194251,64.10266518434494,14998.695407726625,0
MOTOR_00648,Type_M,296.193483120651,337.4163048227936,1442.5333335628907,43.25438233185784,18.971571346469073,4.446419066240471,82.302496517597,408.00318513352505,0.8649620305403197,48.64188971015518,16241.205487427735,0
MOTOR_00649,Type_M,302.93021407124456,329.8780505394388,1431.9574532843828,48.374935133476086,49.17573465808951,1.8961481458704288,63.624846922491614,401.55032674096253,0.9388610948662128,47.31942341929545,45588.664091934974,0
MOTOR_00650,Type_L,301.84746077467645,323.5145954826541,1431.677155259474,31.721523267638723,15.169053233920668,1.4568659487351596,68.47657586846469,418.012298049473,0.9419845764468116,51.09778402108033,26183.61999994926,0
MOTOR_00651,Type_M,294.1837069355798,342.63874825456514,1471.3933239343041,47.182923489313495,49.96254063523164,2.9770241493486727,51.60986801991942,409.0082163773179,0.8196089774850912,65.71137863511207,44191.46617377427,0
MOTOR_00652,Type_L,309.47620993182517,377.6348071832968,1418.608983132967,62.7087947057001,14.5046986555707,10.119227368613759,141.96688620330508,477.5255390564871,0.6333529528815471,98.61966635075512,8747.30068455149,1
MOTOR_00653,Type_L,295.9245430497284,351.9090434710076,1449.0683685419915,33.809809543334985,15.236149848341004,3.692631078652849,41.535014219698155,426.7405491136669,0.8849699908969452,46.72230460470526,12683.472956084823,0
MOTOR_00654,Type_H,299.434438460928,359.97932095877354,1787.372510356988,76.0509040903107,9.325256174041046,7.655220073267516,128.03768412099848,452.06961924776044,0.6388838230717737,88.05846439905353,9547.442943772145,1
MOTOR_00655,Type_L,291.4270257666212,322.16159276348736,1440.7818101865096,37.981376667833054,13.48145155507051,3.4070279249414064,78.56594254057964,429.5871222454441,0.9405717450222683,47.51688016021687,19320.77809152906,0
MOTOR_00656,Type_M,301.4711486468978,359.35700226107366,1686.3974969633305,78.72423597867977,36.736302958926736,8.016780237072634,98.7031629916416,460.7212921034389,0.6665572903680359,104.8771865165065,36033.39337300697,1
MOTOR_00657,Type_L,299.7712976968265,328.90624014413413,1458.8003651895942,48.5841154474752,48.34883113530891,4.0119781612381376,59.06651075648848,410.7636526742076,0.9191828441632558,41.8005908740806,40958.22500481149,0
MOTOR_00658,Type_M,300.3494719820938,330.0752385532561,1461.9398361552262,28.768705181277596,44.40887334006911,3.9937413374165938,39.362260665053384,422.6266718819193,0.898366595267627,68.87289994214841,41313.457493129055,0
MOTOR_00659,Type_L,300.1029858788747,328.4550913438159,1463.3476786203373,45.066065038045004,24.5647159331205,2.108832509511144,70.12777104744686,395.63552879624774,0.8598712491640927,60.157408772972396,26440.26090783832,0
MOTOR_00660,Type_H,296.513835481697,328.28812947682604,1447.2930456438546,23.492085534972375,46.66095046049345,2.8344396690486997,57.45325457160786,422.5135226312685,0.8306683072129095,43.79314847968361,47448.783248245054,0
MOTOR_00661,Type_H,296.13793201800536,349.9102694482869,1479.7633454020906,40.163152010412944,35.157802753263425,1.8883494706046817,84.34249651348668,401.28718392302494,0.8378292742141877,54.61377740352409,43120.21761465445,0
MOTOR_00662,Type_M,298.6198264644747,329.17233674479166,1452.338888466456,28.401596168496695,22.98585431291133,1.542130855663933,63.458409410373605,415.75894724136543,0.8410550944232894,47.86147081394043,29016.60951289545,0
MOTOR_00663,Type_H,294.5507723348471,339.2551668395696,1477.2977746825927,23.846898419113224,30.517483245004065,2.887949714235007,40.7444040580101,402.2361326009084,0.8397771312695484,77.5860496482101,29191.66363127113,0
MOTOR_00664,Type_L,294.2225338365135,321.9849355917125,1422.306003568082,28.251633430415012,40.85924435064167,4.361572105036963,84.54608274610703,401.32086727666535,0.9252292877099593,53.225053743969255,40974.0360850311,0
MOTOR_00665,Type_L,296.11196564476046,333.2406992848199,1446.4086523922763,43.87919730656903,21.11147996833559,2.9632380079640295,83.84077434412607,404.3471329083776,0.8914540354061058,44.97638547837796,20072.17746300019,0
MOTOR_00666,Type_H,291.3818208424121,336.73349429067054,1453.6906630277504,29.521169992023548,33.02362964730394,3.1732716765031497,50.31653559361603,418.39278293066513,0.9444133021136488,55.6631666887513,23137.997044698655,0
MOTOR_00667,Type_L,302.5794151577566,320.37286572910085,1436.3848870192792,29.078668552456662,43.40888566252657,2.1664451145658368,81.2244251929383,404.6122907935944,0.8918470077270383,59.724974902645926,44851.925812534224,0
MOTOR_00668,Type_M,300.2592767795891,346.91512761166274,1456.176539338374,21.326322318071018,32.2700320051802,3.353061868491457,52.03062215055421,425.3376009352585,0.8366919005104287,74.44967593446921,31826.515470699178,0
MOTOR_00669,Type_M,298.5026646233011,326.3029020298802,1481.1887189935155,27.62106195342525,0.13886781708659202,3.8818056066595936,56.3387079386544,402.8378451658393,0.8459898614787313,77.54250545749551,2670.6881624774305,0
MOTOR_00670,Type_M,291.4272822334497,320.1932567040043,1434.0755722533695,23.244810567055467,4.861857712243916,4.46524577182496,50.461705980804204,419.79673885978923,0.8763314377114002,60.91919185694546,9883.546843713448,0
MOTOR_00671,Type_L,291.3087753503234,342.87402667416836,1428.9008717751383,42.98365254035391,34.53853997668661,0.8395239684724036,68.49216199675286,417.24674776562017,0.8102521427284537,77.1879448185085,31996.534372526236,0
MOTOR_00672,Type_L,293.28879718693895,349.4954806586063,1442.9839405651467,46.148505389865505,0.0,2.1911260432263346,57.249049515013596,400.9460336182317,0.8544693065734454,82.82216031249047,8233.513125365254,0
MOTOR_00673,Type_L,291.37646705508723,320.4715097329656,1422.230844096476,30.825998059404128,56.76469122501151,3.663761545551593,81.02033344439278,406.20193742694175,0.8026202195418505,48.65678915181111,48216.88841055029,0
MOTOR_00674,Type_L,302.16029672676416,336.64253870775906,1431.9610077366813,32.76293582769037,44.55013989824464,3.140469572232605,63.93166459113743,402.97302644994994,0.9133241985521322,67.22821683313451,46086.37102655329,0
MOTOR_00675,Type_L,291.2815638375785,324.29600249135,1435.233040657664,42.90895746641402,40.780029276546855,2.7627827372425355,67.99148504284999,422.57526518549406,0.9031976032285505,54.526652397122945,40876.620797906035,0
MOTOR_00676,Type_M,301.82956446164695,352.3617665987566,1479.3658361280422,40.263668540697516,40.731843834226616,2.226883486973623,80.20800264014433,398.48218267818305,0.8131799496397915,70.73860780633609,41740.133397724996,0
MOTOR_00677,Type_H,295.53054832171335,321.8883041480141,1451.5681141599875,38.82126513306086,41.56095063004227,3.204753583041305,44.39000790835109,411.6352541797928,0.9469129809706778,60.89813078442907,35204.283432116776,0
MOTOR_00678,Type_M,302.6672997811958,338.95582136677604,1475.4844100852479,31.79692093918633,14.84323008316944,2.7706647196409837,66.38525973222225,409.6116094627358,0.9239544777284696,52.0282786934427,16613.953519599832,0
MOTOR_00679,Type_M,302.01105748065913,347.196351310283,1450.1821227130226,40.162531718181896,0.0,1.141352678051692,45.65851232079978,416.9498437921391,0.8048179634101722,46.002965582987024,5034.680055190155,0
MOTOR_00680,Type_M,297.63353091206835,325.26380776577327,1464.505181683107,23.454917357135766,43.109748940731485,2.151190456115905,82.15990834616754,422.4244605824849,0.8626717374352251,51.83731813053718,41497.87545780911,0
MOTOR_00681,Type_M,296.94046088960005,349.9779336101525,1462.761475599245,36.41084439273343,24.306366423026702,1.8838770673508387,57.664086195265234,422.54348836676644,0.8080010244507776,57.936984822330515,17171.529400974654,0
MOTOR_00682,Type_H,295.1726781625628,317.6870056420688,1484.4021566990507,38.8310124080222,24.892044723032466,3.12064554804562,79.81113740768713,408.35510357389313,0.8563473103239502,46.34769097715337,27176.71891870618,0
MOTOR_00683,Type_L,295.56483510343526,331.72481835117577,1432.004004257054,22.857573647129755,28.492502492153022,1.1499517987026207,63.98644328283481,428.7344998057851,0.8179100963114471,75.23944043125675,25361.877760377854,0
MOTOR_00684,Type_M,296.5743428815762,324.16694450998796,1466.768034328168,21.29006496333716,23.296130457101498,1.3079778844327319,62.414267976795244,405.55588126060735,0.8182649566399348,78.9335864997878,27339.356241414185,0
MOTOR_00685,Type_M,295.20187402561123,335.58267920809203,1437.3703987314263,22.539278216367542,30.429388455290184,2.0778380336096296,49.93244123672513,406.8087490937068,0.8069744059536957,44.99303174654516,38053.019198373804,0
MOTOR_00686,Type_H,292.19440278109863,324.7735018840736,1495.04555116827,40.395102792731606,35.573611535782156,3.759156719502447,45.97993028173097,417.65058463944354,0.921653253393834,44.903723318676214,37718.79777624548,0
MOTOR_00687,Type_H,301.5066527173914,334.17522139489904,1468.7724675063737,44.35140793162502,21.685305115892522,2.752732342935533,80.844001221248,406.2308489662825,0.9138368373330544,51.960973986790265,25503.4594475354,0
MOTOR_00688,Type_L,300.61423715077706,332.8504190073698,1474.2135582218368,27.169597632670296,16.848179084497563,1.1170465401236158,41.304357037107565,408.5000849466357,0.8309769747394676,83.64193533584682,19252.06189202058,0
MOTOR_00689,Type_H,298.0259237293631,336.8170816157172,1475.0252513269843,28.447228575665907,16.96229310069075,1.7392774784318206,63.28689620838879,410.7509979206541,0.8116393372964223,46.529025098761224,14667.803999699381,0
MOTOR_00690,Type_M,294.3847403190295,320.7038013027508,1478.8875200981538,30.775802071675443,28.35385269581716,2.0709538796273717,58.52294515160286,395.5787993596235,0.8870627248670221,43.32834342719302,20032.892421897664,0
MOTOR_00691,Type_L,301.8516586330212,345.6554614554549,1461.748138889547,48.53336602928799,44.303171529031694,1.4603422770320655,43.467154005483316,405.68936858400303,0.8115547999976171,41.28177147471722,40691.295004935215,0
MOTOR_00692,Type_M,292.1137973753429,351.3551985151171,1478.774289845168,23.551905242829623,11.489785807945264,1.7947922208295213,72.54893908732019,404.87800086413387,0.9134107415332642,44.41534932552306,20802.545256838468,0
MOTOR_00693,Type_L,295.1682834119878,334.89188833595284,1427.9157895452286,34.86527531991915,37.92037245559335,4.323735855400221,77.58913515048472,398.1457398035223,0.8159928909208135,55.55113930069139,38607.625240373236,0
MOTOR_00694,Type_M,291.34072071768003,335.6862899786016,1469.1235925596775,24.039774841533706,0.0,2.8945612290268645,55.28433892364722,404.40546143126767,0.8777922547453001,74.5633293614779,3489.2892000232378,0
MOTOR_00695,Type_M,294.3236658904439,325.2493767545233,1484.2501129728637,44.15744260890315,2.163412324858858,2.9497822599681847,57.61820278213955,419.4610129790974,0.8411678075307218,79.55199483035375,939.2163043590917,0
MOTOR_00696,Type_M,291.2171298705824,320.44268939220694,1481.4797133636416,42.10250662739682,47.12390261843247,1.8905317733120903,45.24853453652116,413.66683402124005,0.8323413594623286,57.968466521160366,49246.893448543175,0
MOTOR_00697,Type_M,300.94890736031135,348.6127168835629,1472.4010217423074,46.79089874257904,43.212672035520946,2.97765765458676,61.10704065082626,418.17605543132504,0.9433792520562106,63.14444195759101,47212.85198228257,0
MOTOR_00698,Type_L,306.5742423968718,378.0821687427882,1431.5746237628014,60.04497291889243,36.99779836940398,12.243406761931773,124.31327234659324,476.1031637503231,0.696235544334765,105.45530003426158,42897.872769875416,1
MOTOR_00699,Type_H,294.4838339364645,343.4174912664221,1449.6230480306203,41.463708660794495,0.0,4.393955074236609,63.58820146112961,413.459080050952,0.9053447929456836,83.51281265502314,3396.290718315248,0
MOTOR_00700,Type_H,300.22947345707934,329.7081894705538,1487.3947201021708,44.53743878139994,18.54975896503049,4.1712598610461935,67.83197972899158,410.2722918006264,0.8435722408413415,55.2871544726238,25777.349703757107,0
MOTOR_00701,Type_M,301.59871567982634,341.7486260818083,1466.9559204252,33.04071177990758,52.44204623303915,4.274547555906888,47.35291020994367,398.41961238853764,0.8639661192938648,63.703653359352074,49954.538389865535,0
MOTOR_00702,Type_M,299.95004124425327,374.54064081358575,1305.932064972683,73.31861258880662,17.615855253714912,8.581651355545706,135.98464723856628,477.31837522117814,0.7407693079687003,104.73251122770375,15712.076024975247,1
MOTOR_00703,Type_H,294.04278396398786,323.4889065435331,1447.1860159146531,40.99969503656476,21.136126790491087,4.647119564770952,49.95869451263238,399.8454922062939,0.800912496637244,61.208698079042875,23708.008725906264,0
MOTOR_00704,Type_H,296.9174488033997,334.5976771536964,1471.6047297482964,22.878672648397696,20.993583427350128,3.677861186351622,70.49369351768424,418.2072067195217,0.8603012707476292,83.07925830807484,22203.22457102656,0
MOTOR_00705,Type_L,301.02633970554916,325.2826620158364,1472.2535074280684,20.123814640238116,33.34993431446208,1.1269048776354098,80.8649322374546,405.3608593032214,0.8031537210829404,60.96420889133658,30165.393919447153,0
MOTOR_00706,Type_H,297.3648859276834,341.63238868465476,1451.2733970163508,27.838620810105134,28.590004497532497,3.8095195350836235,80.01874729965829,404.72004737342,0.9127057655803253,56.6526116220772,22000.315929967634,0
MOTOR_00707,Type_L,292.2054361004247,344.65782415137494,1428.2328887178414,37.67349031482986,0.0,1.2675547979737287,46.0672403572505,400.52394434549296,0.9347176375405342,75.68824149955559,986.6047834202641,0
MOTOR_00708,Type_L,295.79586472864776,338.66702993128126,1475.0213027128334,34.03609740901795,36.18072297894993,1.1353878302575406,78.28627111959553,410.6639782413196,0.84125603884111,46.38229729094537,37589.94722593543,0
MOTOR_00709,Type_L,298.66143546779904,375.16207918565135,1586.960652094092,79.52176217553304,19.98276875012675,13.667940199669122,131.3040994450669,351.24542951722276,0.6824046827166403,86.76677411737764,21454.88917427948,1
MOTOR_00710,Type_L,296.29501690009624,348.69817834094243,1439.7482023333648,46.57771011250409,42.59075792299511,2.0991999380315676,84.63807032848297,428.5942033489607,0.9271417061323474,49.48061787974033,38683.96732396253,0
MOTOR_00711,Type_M,299.2589430619702,344.35454326293547,1431.5754091285944,31.302162359928637,51.861829193230896,1.665379627306645,62.50710491989607,418.36858828529006,0.9043832536517853,51.366779190361,45779.59927574348,0
MOTOR_00712,Type_M,295.4426011793091,345.2253731361121,1453.7614607781409,49.497243094171964,30.47177159844428,2.0353499755412088,69.06155512795657,398.3437672672683,0.9212690434215722,47.19733610651179,27860.952246502195,0
MOTOR_00713,Type_M,296.0024963948498,326.5858078698866,1442.4996150636825,23.761436860294417,23.58549572632807,0.2865789635377925,70.86673029078486,402.4345156383125,0.828439323526504,41.4305117299812,36330.40105906375,0
MOTOR_00714,Type_H,292.9391481440572,349.63407366607487,1472.8722486382333,20.718841553728094,4.196786404510323,1.9628568824486714,79.82235469323265,401.6274679688233,0.9146330725763463,66.14112542108253,16152.17923093012,0
MOTOR_00715,Type_M,300.0954289620842,339.57840617422266,1481.738194161584,30.35823483255715,32.38750009032058,3.5467794452006522,53.30750919174149,420.91816288662534,0.850984373174275,80.49781317578919,40377.77754996505,0
MOTOR_00716,Type_M,310.8634719441774,379.05264719473985,1589.1048131358787,54.36291500738533,45.75596651984208,7.955346667324052,110.29871753987922,354.44209777512435,0.723008904861938,109.89021778786065,48972.53815564119,1
MOTOR_00717,Type_M,301.03140969827484,324.9483682100024,1464.756069774512,37.360852361529396,40.011410188202774,1.4019427834282339,66.44960935739064,402.9255316736362,0.8310354342276359,75.80386051984556,41866.3716912259,0
MOTOR_00718,Type_L,298.4456540111779,320.3247970551178,1460.2111280446725,25.255245911125428,11.809632852229699,3.796151026098084,65.37827582160999,428.6299451874673,0.8710675043461733,69.18239188962418,5702.5148852699385,0
MOTOR_00719,Type_L,297.3831567476077,343.387571149907,1476.7901452841927,27.39563887518105,42.8343658046296,3.339307466783609,65.03665436835863,409.10624211271397,0.9204641863820953,67.5422329651669,46164.12078515724,0
MOTOR_00720,Type_H,298.7199675595711,375.56114302093147,1619.9953663463812,59.46958013108681,50.23259732470984,10.104928117431456,96.44954473756262,385.6125782485461,0.6109023233761216,102.85303818505764,43970.865513219804,1
MOTOR_00721,Type_H,291.78996081848095,350.40995988710296,1468.7718331632773,47.722458022722904,42.31361529788156,4.058422334598568,78.01813199133164,424.65256587160053,0.9454209230640782,62.615513955522886,45305.58757233288,0
MOTOR_00722,Type_L,295.37192276504175,328.0745675628753,1478.9929591992247,39.05073698424829,1.5404837719352478,2.7694443545178524,63.81239169648158,429.70592214354946,0.8664305759158836,62.10134361105979,629.6306333747392,0
MOTOR_00723,Type_M,295.1833018706537,331.26658150776746,1481.0126588961193,30.666305187702367,3.770070244548262,2.2184028046038566,60.40684463285082,403.9951975215997,0.8344380963338774,47.91144475347656,8448.607501894518,0
MOTOR_00724,Type_M,298.7372581641562,381.90772048061285,1504.2853147780124,47.88027393562916,38.8998060455192,6.1463580401146105,132.39879909116178,385.1962173323117,0.692508616905011,85.22774859705504,30957.3568024595,1
MOTOR_00725,Type_L,294.9245531712403,340.39877918447485,1444.662553925256,42.90172035324079,28.855030134243542,2.5120762670071057,76.71493124665953,429.36045260835806,0.8149644506057201,74.957411625173,26753.68748896073,0
MOTOR_00726,Type_M,301.20308934420405,352.28731970007334,1478.9331352419276,38.53803366533881,26.33264464999178,0.8749782465853659,40.8850966118612,425.9653576160098,0.9417447813479206,69.08937600964015,32418.65378590307,0
MOTOR_00727,Type_H,295.21779707205803,332.39165154215306,1493.3542882516094,26.29479749271684,17.513051038327582,3.209133185597574,57.71578185897137,416.8656498163465,0.9472815944528908,71.58790902866465,10694.786818739587,0
MOTOR_00728,Type_L,298.6580061675791,352.03452617642125,1430.3437685979072,41.58991776790135,38.43719429683311,1.1924840657708085,59.50494318683008,428.55417288691143,0.8921721512304474,70.58538090132856,47211.18372368934,0
MOTOR_00729,Type_H,302.0336915168217,344.8330196063195,1478.4876511399332,22.047130493091224,0.0,4.666455553571253,83.74863268921877,395.2870248299676,0.8408891429569978,66.02384332617612,619.4160951877914,0
MOTOR_00730,Type_L,300.97520309934174,370.06327355451697,1336.4808289568614,68.16712055552742,45.52854689450142,13.057851150480337,93.27003371556715,459.70732812118536,0.6700499129299831,105.30083232564985,49281.6810043852,1
MOTOR_00731,Type_L,306.3559182219794,382.44883067720605,1390.9110530132941,72.41471884488294,45.09741895728423,9.79953119134253,109.8939591224698,381.60863046207777,0.6647546168461399,91.30014178028458,45807.45982235287,1
MOTOR_00732,Type_M,301.2406677205378,318.13022208191103,1484.7052599200886,42.52785180550167,34.82385916090354,2.3663551790536745,56.84078503955923,404.9680130987343,0.8095884746287909,72.16093522457294,41529.166255722565,0
MOTOR_00733,Type_M,296.57079101851247,315.4053760410119,1462.4640715194093,48.82213516698414,6.343146501371699,3.705310638585001,76.69542571277805,418.86555302238685,0.8179934311622288,73.20595241492451,4576.755874140287,0
MOTOR_00734,Type_L,297.54448414993806,337.1061666101358,1431.2123328642074,37.2969189026782,1.5264604124197514,1.7683045331850789,61.26870160959855,401.64253721021015,0.9028208877568011,45.41799850065796,185.80501359919955,0
MOTOR_00735,Type_M,300.5216928086166,329.07107981969506,1457.9580048911682,40.3711149626732,49.50362996551869,3.9491973528739184,61.409278368195636,400.2656992770626,0.9248338670756567,60.64457304804668,48602.104708831175,0
MOTOR_00736,Type_H,294.17518391474755,353.5241530284503,1454.6671326153996,44.98547124774328,3.2394114677550814,2.299691684856547,53.97999879121033,401.3524169894794,0.8921615013975749,81.09605287697423,2452.678629389693,0
MOTOR_00737,Type_L,305.0657345082825,376.8570095113106,1343.319765407833,48.00447971672038,40.84428800382914,9.847066038721735,125.3706015434856,466.7927547878787,0.7094873444268867,106.77845375405388,41313.461958731314,1
MOTOR_00738,Type_H,297.7659665963076,338.6312950927268,1459.8186603238107,40.44543606327014,9.963735954880105,2.8974491067290766,68.26873608874675,405.23166589491836,0.8524171461175443,49.56804353286908,12240.448070606668,0
MOTOR_00739,Type_M,305.017528938371,358.72545048210975,1429.370942128886,63.068085329591995,18.796242380628755,10.920518643222627,118.571605577586,467.45341832777166,0.7049559533624878,87.34909488525957,19399.324004766117,1
MOTOR_00740,Type_L,300.8305772165367,319.67416025112567,1478.9489590636665,39.962143779147624,30.13184798372967,1.1261822128787247,71.93686460708922,408.1515771731387,0.9434823363093809,49.065091674060724,27104.825459915937,0
MOTOR_00741,Type_L,301.83712512146286,331.9328601032878,1474.9300525747249,44.85499136432807,16.481096412251333,2.1372622656161844,76.88032023702554,404.54005975697885,0.947083691136394,54.59159141573634,14849.744556970823,0
MOTOR_00742,Type_L,298.11211643755837,340.40979254920603,1424.7210194165139,32.78454645352171,0.0,3.2515145889256636,50.674593658311615,398.12374130728045,0.9418766613594072,49.79780654111611,2684.859396968714,0
MOTOR_00743,Type_L,292.52627181372907,347.7902613768574,1467.1055322354994,28.815108668658816,27.406407737383507,2.228711423458166,65.90575007622711,415.3432720699063,0.9133891017495855,57.21257788085805,23501.01047863484,0
MOTOR_00744,Type_M,298.1280997154888,322.89755130474464,1437.3051198588607,37.83421564737857,38.01992178456402,3.696610191299156,79.01085196565083,398.8403330436492,0.8517333761259775,41.57076365828992,38955.20936693233,0
MOTOR_00745,Type_L,311.7534458745074,359.2017667901359,1293.476286177238,62.13754741366556,9.642810925291545,11.31864929926781,136.53121980522428,470.0095458440864,0.6586313773553742,87.24269878599078,4273.340074374066,1
MOTOR_00746,Type_M,294.4785097599996,338.46859215016394,1457.0698402212558,38.109335735179634,32.03231510099592,2.287496347009665,59.10111713378932,423.72363841903746,0.9343280180571238,78.9805130286515,21921.444600559033,0
MOTOR_00747,Type_M,299.3755593940334,362.928566857957,1676.2546203224972,52.05965950852546,15.20600571639261,6.763310047788225,125.27389102554234,475.7893173169619,0.6464658727086073,91.00807201862077,13935.367281035433,1
MOTOR_00748,Type_M,294.49178947251346,317.7743477122883,1447.0591812186974,41.440752017442705,17.62961948155043,0.9372228621843688,46.35002378279918,424.4943230477966,0.8851758119508959,83.96674391273989,14345.177445605112,0
MOTOR_00749,Type_L,308.55092503897566,380.068695080203,1316.2601317461474,53.175267909265315,18.323062459596493,9.376137022558689,97.26424119218224,368.20206819232556,0.710397673313562,85.19612303101557,20552.039028730575,1
MOTOR_00750,Type_M,302.331395919315,317.0566278644043,1443.1053877197835,38.08842892071813,50.418734951803145,4.065292757414429,49.80804378651071,411.93514726017173,0.8837860132562398,57.10033139083383,43801.64357606325,0
MOTOR_00751,Type_M,292.68666166196255,332.3989802403078,1480.7639852045254,38.53445839276667,41.73633105806668,3.7680033323891964,53.60804529233164,408.0813697148034,0.9127424590469415,49.630002224625166,44158.28389878088,0
MOTOR_00752,Type_L,292.8268879147722,330.7877405590235,1465.123562107022,21.371144739157625,33.11862608767516,1.5872100953529136,78.04065747675891,398.8048142869853,0.8303026755983589,75.63842463840713,34781.96290215685,0
MOTOR_00753,Type_M,304.69921843302586,357.66944971193436,1333.3510251594514,74.30514506704696,25.67622073335413,14.68135004627905,135.76604771968348,371.0025548076278,0.6919520941577958,89.31122833932672,20336.20519870492,1
MOTOR_00754,Type_L,303.0580003305839,372.4684337169394,1435.4574678864246,77.31116099597155,23.414586202221823,6.610875830040333,109.7521534503921,359.32200394098464,0.7122134048554689,101.66066535372283,28485.39252849666,1
MOTOR_00755,Type_L,295.00905917068854,318.9040859818925,1468.1167792027043,41.8045592285671,22.690310751499982,1.3052243484016894,80.21115418053438,424.02947240369116,0.9189969269599852,70.19420535712833,27261.95873638093,0
MOTOR_00756,Type_L,298.50940016210274,348.51748855552006,1437.9438585765306,30.774918159018593,1.3740468391050156,2.5511570669883423,64.8261814477314,427.73376100380165,0.9076555042564005,67.5087482674924,7536.849651558419,0
MOTOR_00757,Type_M,293.62606654298503,326.1389709933531,1431.0991605562126,31.68659406878286,13.491191990009842,1.5170846178696822,66.29670377661746,395.00415257187973,0.9037024796414244,71.27677194238318,9920.268199695198,0
MOTOR_00758,Type_L,301.0355713852204,334.7718996980826,1423.4827802211103,40.887904259016,11.532388683969007,3.0363670212840117,61.54849078934139,414.5553192874393,0.8079236966726205,76.76882261138422,8717.835382543582,0
MOTOR_00759,Type_M,292.3570278791595,334.8646205676564,1488.9454260296068,31.284493526883317,26.800248821313023,2.1413596103657957,86.3552483696892,401.25127682632785,0.8300480729110732,58.634908695579824,23645.702226706926,0
MOTOR_00760,Type_L,300.66804983992847,338.274996266311,1457.5213840980184,32.718117676807445,45.64897387248532,0.9466763732702993,82.78914370678805,397.7317334939962,0.8834935877359904,49.5946388047065,49950.473083443394,0
MOTOR_00761,Type_M,292.9456406581071,338.40571288416106,1435.034152509692,35.49960467783728,35.61121020917392,1.6370915968439947,85.60942350005017,425.9424538295506,0.8337587518272008,58.48496902859308,42700.04117481845,0
MOTOR_00762,Type_H,298.9941919878856,347.22714193925117,1448.382145697514,45.59335472710173,25.027917142756166,4.611329260107367,84.13227142577703,422.3390896173155,0.8599940110073712,72.84600912065636,28281.60963964643,0
MOTOR_00763,Type_H,302.65018300357127,332.97427509900007,1452.3154517841763,42.654291503484245,40.793693977351616,2.688300098615277,69.89344941890154,414.1279798045421,0.9205627961456122,64.8839013707848,44099.37953830648,0
MOTOR_00764,Type_M,299.6482947699641,373.02405853652016,1470.2001794987884,75.51567331395991,1.034059833702778,8.790551196459367,129.75572828430248,367.0133838376181,0.65928384760837,93.33492819424083,4010.3853906862996,1
